X,Y,amenity,osm_id
32.4579391,15.590313,pharmacy,7151285658
32.4641903,15.5840132,doctors,7035127185
32.4519386,15.5898123,pharmacy,7154064394
32.535415,15.5843403,pharmacy,4548439403
32.5367192,15.5892829,clinic,7071007928
32.5365725,15.5914782,pharmacy,998604359
32.5341987,15.5781063,clinic,3147220077
32.5341414,15.5766209,clinic,3147216458
32.5505206,15.5732472,pharmacy,4548458738
32.5398065,15.5422656,pharmacy,4548474194
32.4256859,15.5398121,pharmacy,7130194737
32.5153122,15.534687,pharmacy,7010782642
32.524189,15.5446873,pharmacy,7010717917
32.562561,15.6020622,pharmacy,7294410108
32.5521889,15.6745625,pharmacy,6953337683
32.5254511,15.5365496,pharmacy,6993092702
32.5262882,15.5321397,clinic,3488609366
32.5262668,15.5323309,pharmacy,3488609862
32.4668121,15.6075621,pharmacy,7159834446
32.4639714,15.6030159,pharmacy,7092887721
32.4649391,15.6045628,pharmacy,7151223826
32.4602423,15.5962619,pharmacy,7021326302
32.4598122,15.5950623,pharmacy,7151235240
32.449688,15.595437,pharmacy,7154083506
32.5603038,15.5911531,pharmacy,4628040889
32.5631866,15.5946875,pharmacy,7736706395
32.5646389,15.5949276,pharmacy,7294567339
32.5663109,15.5951872,pharmacy,7294561660
32.5633125,15.5950623,pharmacy,7294599415
32.5621872,15.5946875,pharmacy,7736694954
32.4853726,15.7232884,pharmacy,6789380359
32.4716521,15.7254221,pharmacy,6794724481
32.4858129,15.7247555,pharmacy,6796678847
32.4595955,15.7399344,pharmacy,6814349337
32.4355621,15.6219378,pharmacy,7166676050
32.435936,15.6195621,pharmacy,7166679479
32.4795609,15.6214371,pharmacy,7245795658
32.4439392,15.6248121,pharmacy,7169487968
32.4709358,15.6123123,pharmacy,7159901226
32.4615631,15.623313,pharmacy,7158937082
32.5475198,15.5855554,pharmacy,4548450100
32.548408,15.5824553,pharmacy,4548474191
32.5087885,15.5152766,pharmacy,7239599985
32.5087972,15.5152815,pharmacy,7239599885
32.5086861,15.5153122,pharmacy,7005468243
32.5059488,15.5243184,pharmacy,6802229859
32.4879997,15.5185415,hospital,7905516323
32.4988136,15.5159378,pharmacy,7005463636
32.4996872,15.5084372,pharmacy,7005478765
32.4823089,15.4863417,clinic,5208709921
32.4825912,15.4972986,pharmacy,6903193391
32.4521866,15.6480627,pharmacy,7167484350
32.4978142,15.4904375,pharmacy,7032786968
32.4945641,15.4819374,pharmacy,7079502248
32.4869385,15.4808121,pharmacy,7079468867
32.5036888,15.4875622,pharmacy,7034393009
32.496563,15.4941874,pharmacy,7040847789
32.4976883,15.4971876,pharmacy,7040835608
32.4794862,15.7550417,pharmacy,6814311833
32.4792985,15.7538646,pharmacy,6814311832
32.4925613,15.6426878,pharmacy,7246981263
32.4524384,15.6783123,pharmacy,7216138334
32.4576874,15.6830626,pharmacy,7216145288
32.4529381,15.6555624,pharmacy,7200391547
32.453064,15.6526871,pharmacy,7200399343
32.5633498,15.5665723,unknown,6875522966
32.5705522,15.5771113,unknown,7905516322
32.4760148,15.7045465,pharmacy,6796880708
32.4694772,15.607482,pharmacy,2102560374
32.4611893,15.6080627,pharmacy,7154236924
32.4646532,15.6080727,clinic,6801555580
32.464546,15.6080907,pharmacy,6801581009
32.4623943,15.6085285,clinic,6801559886
32.4590244,15.6086849,clinic,6801576535
32.4542177,15.6072246,doctors,7052688185
32.4534283,15.6046355,pharmacy,7020583067
32.462632,15.6016233,pharmacy,7021264172
32.4523927,15.602119,pharmacy,7020571847
32.4446806,15.6129552,pharmacy,6801517152
32.454689,15.6125622,pharmacy,7160781207
32.4560975,15.6130365,pharmacy,6813462665
32.4584389,15.6249371,pharmacy,7169479053
32.4536858,15.605938,pharmacy,7154106929
32.4530653,15.6129529,pharmacy,6801548150
32.4500618,15.6479378,pharmacy,7167399149
30.4675752,19.1780238,doctors,8033534689
30.4661309,19.1782763,doctors,8033556185
32.5797995,15.5050684,pharmacy,4234691589
32.580124,15.5056923,pharmacy,6903712953
32.6089679,15.5838221,clinic,7040091879
32.6082759,15.5892165,pharmacy,6796038046
32.6087375,15.5874797,pharmacy,6941913099
32.6087728,15.5871208,clinic,5465427822
32.6046896,15.5982251,hospital,7207950585
32.6031583,15.6138212,pharmacy,6942755406
32.603344,15.613707,pharmacy,4639833991
32.5640049,15.5618619,pharmacy,4633226294
32.5636829,15.5594343,pharmacy,4633226293
32.5727417,15.5551816,pharmacy,5968323186
32.5714088,15.5585137,pharmacy,4548457819
32.5755699,15.5557235,pharmacy,4633226295
32.5681877,15.5418129,pharmacy,6985066965
32.5667178,15.5416747,pharmacy,4548458741
32.5745718,15.5425462,dentist,4963181443
32.5598667,15.5470069,pharmacy,7019857696
32.5689489,15.5724352,dentist,8188303372
32.5634964,15.5604648,pharmacy,7007955031
32.574688,15.6383123,pharmacy,6874848326
32.5685458,15.635896,pharmacy,5972032585
32.5650742,15.6358456,pharmacy,5993543598
32.5631473,15.6355022,pharmacy,5993547831
32.5796439,15.5557049,pharmacy,7007898410
32.5787607,15.5569991,pharmacy,4633929589
32.579858,15.557681,dentist,4634466990
32.5811427,15.5478843,pharmacy,4631414792
32.580045,15.5544439,pharmacy,4631470389
32.5820436,15.5426872,pharmacy,4625994190
32.5784378,15.5435629,pharmacy,6985145806
32.5819784,15.5452288,pharmacy,4633226296
32.5771866,15.5430622,pharmacy,6985097852
32.5784212,15.5123625,pharmacy,4548454704
32.5770024,15.5568639,pharmacy,4633294694
32.5788116,15.5615625,pharmacy,7366420389
32.5794373,15.7275629,pharmacy,6964923597
32.5830496,15.5368488,pharmacy,4617717589
32.574688,15.6454372,pharmacy,6874881542
32.4814377,15.6338129,pharmacy,7245758150
32.447937,15.6558123,pharmacy,7200389478
32.5702189,15.5874633,pharmacy,4631991690
32.5734879,15.593163,pharmacy,4629153489
32.5678221,15.5957062,pharmacy,7294564205
32.5678139,15.5956879,pharmacy,7736792445
32.573092,15.5977435,pharmacy,4548439392
32.5696869,15.6065626,clinic,7294474038
32.5715637,15.6021872,pharmacy,7294493905
32.5718117,15.732688,pharmacy,7726659426
32.578186,15.7028122,pharmacy,7726289409
32.5784378,15.7011871,pharmacy,6961437479
32.5914194,15.7053396,pharmacy,7050332802
32.5914464,15.7054291,pharmacy,7221278285
32.5788116,15.7409372,pharmacy,7730644120
32.5747858,15.6523284,pharmacy,6937910685
32.5748138,15.6480627,pharmacy,6874887567
32.6246559,15.6355576,pharmacy,6824552307
32.6250822,15.6417223,pharmacy,7050332798
32.5811368,15.5897271,pharmacy,4625474089
32.5753974,15.5845528,pharmacy,5998530386
32.5747121,15.5858079,doctors,4519609889
32.5746731,15.5856821,dentist,7906066689
32.5758343,15.5814323,dentist,4634835895
32.5743985,15.5872775,pharmacy,4629153490
32.5760105,15.5975432,pharmacy,4629220589
32.5785109,15.5976418,pharmacy,4634756098
32.5803898,15.5977984,pharmacy,4617642490
32.4479623,15.6386513,clinic,7216902086
32.5264645,15.6367708,pharmacy,4269540795
32.5270959,15.6387327,pharmacy,4269531907
32.5309992,15.6388602,pharmacy,7023083912
32.5310631,15.6366873,pharmacy,6885677732
32.5243111,15.630187,pharmacy,6877333544
32.5264359,15.6270628,pharmacy,6877455898
32.5308013,15.6283121,pharmacy,6893186181
32.5273132,15.6256876,clinic,6877445407
32.5314369,15.6358128,pharmacy,6893362230
32.5315628,15.6364374,pharmacy,6893340662
32.5314075,15.6365627,clinic,7941425188
32.534687,15.6330624,clinic,6963569348
32.5014946,15.6875995,pharmacy,6814322986
32.4903215,15.6924404,clinic,7040091881
32.4764499,15.69076,clinic,7040112185
32.4760512,15.6843026,pharmacy,7834793808
32.4857808,15.6862061,pharmacy,6796495290
32.4943153,15.6745608,pharmacy,6795804868
32.500221,15.645969,pharmacy,4639366790
32.5048677,15.6559522,pharmacy,7023083916
32.4869385,15.6651878,hospital,7252253161
32.4935782,15.6537411,pharmacy,7023083919
32.4853134,15.6544371,pharmacy,7252268363
32.49747,15.646296,pharmacy,4639379792
32.4888017,15.644424,pharmacy,7023083917
32.4857788,15.644995,clinic,7067425885
32.4912103,15.6473345,clinic,4638765889
32.4917439,15.6475115,pharmacy,7023083915
32.5896873,15.5390625,pharmacy,7004686753
32.5826822,15.5415741,dentist,7905612976
32.5898248,15.524145,pharmacy,6833683136
32.5893642,15.5254613,pharmacy,6833660356
32.4609375,15.6575623,pharmacy,7170225612
32.4613113,15.6678123,pharmacy,7175977250
32.461302,15.641296,pharmacy,4638756490
32.435936,15.6518126,pharmacy,7200351348
32.4480629,15.6620626,pharmacy,7180478060
32.4465559,15.6479076,pharmacy,6068925410
32.4489365,15.5933123,pharmacy,7154076915
32.4378128,15.6478128,pharmacy,7170082059
32.4461861,15.6268129,pharmacy,7166687732
32.4360619,15.6030626,pharmacy,7160202935
32.5588688,15.5468565,unknown,7904462758
32.4905756,15.637083,pharmacy,7023083922
32.4905624,15.6370621,pharmacy,7246994411
32.4786873,15.6188126,pharmacy,7245866933
32.4793129,15.6249371,pharmacy,7245782476
32.479187,15.626687,pharmacy,7245813287
32.4795609,15.6216879,pharmacy,7245838232
32.4614372,15.6380625,pharmacy,7166902462
32.4611893,15.6288128,pharmacy,7166061718
32.4708138,15.6223125,pharmacy,7159921345
32.4615631,15.6300621,pharmacy,7166039617
32.4613113,15.6203127,pharmacy,7158732883
32.5210752,15.6358599,pharmacy,2276670223
32.5231857,15.6326876,pharmacy,6877321211
32.522686,15.6446877,pharmacy,6947919982
32.5180882,15.6959728,pharmacy,7204268147
32.5215336,15.7176343,pharmacy,6795886926
32.5224509,15.7169165,pharmacy,6795844947
32.5147476,15.7191215,pharmacy,6795869324
32.5156756,15.7191886,pharmacy,6795844930
32.5349751,15.5974529,clinic,7020258402
32.5326146,15.5990642,clinic,5109399624
32.5338423,15.5994036,clinic,7941440485
32.5350627,15.5988147,hospital,7235067085
32.5342428,15.6004818,clinic,4621212393
32.5350267,15.5997069,doctors,4510668124
32.5339581,15.5998735,doctors,4254780489
32.5329024,15.5999789,pharmacy,7904462761
32.5310686,15.6017758,hospital,7904462760
32.5294581,15.6035933,pharmacy,4359863897
32.530521,15.6039227,dentist,7038287145
32.5298896,15.6013417,clinic,9327485326
32.5285792,15.6000523,clinic,7983980700
32.5290002,15.6006953,dentist,7905631826
32.5269854,15.6002477,clinic,5985039685
32.5292426,15.5993861,hospital,6874318814
32.5299959,15.5986474,pharmacy,7905516321
32.5331904,15.5990347,pharmacy,7235067185
32.5177173,15.5990244,pharmacy,7904462763
32.5203795,15.5980952,pharmacy,4711849290
32.5213994,15.5980417,pharmacy,7236391985
32.5456428,15.584445,pharmacy,4548473791
32.5428423,15.5851709,hospital,4171743190
32.5429625,15.5696122,clinic,7074289974
32.5429733,15.5695295,pharmacy,7074289975
32.524501,15.641412,pharmacy,4639379794
32.5246887,15.6621876,pharmacy,6952417788
32.4772444,15.6761663,pharmacy,6805514866
32.4860155,15.6751865,pharmacy,6796480407
32.4867615,15.662191,pharmacy,7904638586
32.4894602,15.6624587,pharmacy,7021350379
32.4895345,15.6626892,clinic,7021350380
32.4886965,15.6541309,pharmacy,7023083910
32.4981902,15.645316,hospital,8006691391
32.4888793,15.6445134,pharmacy,7023083914
32.4886505,15.6442722,pharmacy,4759494221
32.4915627,15.6418887,pharmacy,6794994778
32.4878867,15.642411,hospital,49318047
32.4864992,15.6424599,pharmacy,7023083921
32.4895,15.645632,pharmacy,4638765789
32.5050706,15.675484,pharmacy,7834793827
32.524255,15.6066141,pharmacy,6010786242
32.5245673,15.6047101,pharmacy,6013563993
32.5304375,15.5499372,pharmacy,7013235144
32.529686,15.5500622,pharmacy,7013236964
32.5270615,15.5495625,pharmacy,7013243081
32.4290619,15.5536871,pharmacy,7129534929
32.5483532,15.5374927,pharmacy,5993443713
32.5546228,15.5487783,clinic,6126586790
32.5565831,15.5469072,pharmacy,4633271290
32.5583573,15.5469023,pharmacy,4633271291
32.549603,15.530856,pharmacy,6834130328
32.5047358,15.6978435,pharmacy,6801902360
32.5055833,15.6983393,pharmacy,6801912351
32.5062442,15.6968677,pharmacy,6795842683
32.4854294,15.7177447,pharmacy,6794540398
32.4761212,15.7112484,pharmacy,6794938709
32.4762497,15.698853,clinic,7040091884
32.4821437,15.6994581,pharmacy,6796505340
32.4616533,15.6993604,clinic,7040458709
32.4618111,15.6988125,pharmacy,7155784540
32.4622793,15.6984765,clinic,7040098684
32.4633297,15.7067859,clinic,7040458714
32.4616347,15.7050934,clinic,7040458715
32.4604243,15.7071104,pharmacy,6805761330
32.4761945,15.7033407,pharmacy,6796875684
32.5011899,15.7187569,pharmacy,6801674761
32.4865648,15.7414531,hospital,7040704989
32.4772225,15.7499665,pharmacy,6814290578
32.4765178,15.7480508,pharmacy,6814305916
32.4768411,15.7237098,clinic,7040098681
32.4757014,15.7259225,clinic,7040091880
32.4857163,15.723721,clinic,7040121858
32.4761999,15.7185172,pharmacy,6796892696
32.4764432,15.7159242,pharmacy,6794731679
32.4787245,15.7526513,pharmacy,6814312343
32.482702,15.7624686,clinic,7040704995
32.4597376,15.738702,pharmacy,6805832015
32.4926068,15.7220618,pharmacy,6801656020
32.5501392,15.4859456,pharmacy,7074393739
32.5654024,15.4931317,pharmacy,6055074891
32.5740623,15.4944372,pharmacy,7089437180
32.5643271,15.5023878,pharmacy,4548458732
32.5636066,15.5032343,pharmacy,6055074493
32.5048225,15.4532887,pharmacy,6903193392
32.5024376,15.4681873,pharmacy,7033154472
32.501819,15.4718651,pharmacy,6796803738
32.4858131,15.4623127,pharmacy,7069357502
32.4983139,15.4518127,pharmacy,7069297713
32.501812,15.4719372,pharmacy,7033113710
32.507061,15.4605627,pharmacy,7033355536
32.4819154,15.4688458,pharmacy,6903152357
32.4843302,15.4693734,pharmacy,6903152355
32.4849996,15.4661036,pharmacy,6903152354
32.4867716,15.4575617,pharmacy,7052480238
32.4885635,15.4486876,pharmacy,7069343062
32.4886142,15.4487498,pharmacy,7013232266
32.4898665,15.4431859,pharmacy,6903712954
32.4890633,15.4446878,pharmacy,7066636457
32.5639381,15.7218122,pharmacy,6913629063
30.8068606,18.1703262,hospital,10610308105
32.5888625,15.5529268,pharmacy,7041249014
32.607783,15.5981161,pharmacy,6941931284
32.6088616,15.5982701,pharmacy,4634744506
32.6065409,15.5959509,pharmacy,5465411822
32.605381,15.5973755,pharmacy,6796044364
32.6075477,15.6018101,pharmacy,4633942090
32.6103007,15.5998423,pharmacy,6898029795
32.5712651,15.5595138,pharmacy,6013411941
32.5651006,15.548313,pharmacy,6903712952
32.567494,15.5483756,pharmacy,4633226297
32.574973,15.5631428,pharmacy,1102343705
32.567454,15.5690365,pharmacy,4686418190
32.5597811,15.6209227,clinic,4234691692
32.560404,15.6284031,pharmacy,6795889419
32.5608162,15.6328725,pharmacy,6854961391
32.5671725,15.6272044,pharmacy,6855232833
32.5662814,15.6263375,pharmacy,8909528217
32.4891891,15.6590624,pharmacy,7252233310
32.4890633,15.6601877,pharmacy,7252253475
32.4872364,15.7113506,clinic,7040091883
32.5569382,15.7049379,pharmacy,6953357964
32.5529366,15.697938,pharmacy,6913427917
32.5504379,15.6938124,pharmacy,6913412910
32.4620628,15.7041874,pharmacy,7176096236
32.461689,15.7021875,pharmacy,7176138773
32.4519386,15.7068129,pharmacy,7176155022
32.5061331,15.6984541,dentist,6964182294
32.5338963,15.6412367,pharmacy,4269507010
32.5351997,15.6412143,pharmacy,2276769671
32.5366304,15.6412175,pharmacy,7023083913
32.5008972,15.2417266,pharmacy,7905599784
32.4674505,15.4734671,pharmacy,7014251106
32.4669945,15.4738135,pharmacy,7014251105
32.4664101,15.4739069,pharmacy,6903152356
32.4663124,15.4738121,pharmacy,7066398958
32.5628427,15.806813,clinic,7040704998
32.5337318,15.5992886,unknown,7038742275
32.5294015,15.5994399,unknown,7904462759
32.4527036,15.7066049,clinic,7040098682
32.437561,15.678812,pharmacy,7216079742
32.4539697,15.6832662,clinic,7040098680
32.4472921,15.7613009,clinic,7040704996
32.4466078,15.7674707,clinic,7040704997
32.3788109,15.6558123,pharmacy,7236673062
32.5315628,15.651063,hospital,6894876192
32.4856199,15.6929303,pharmacy,6796507854
32.5401537,15.6325511,pharmacy,2276735775
32.5401878,15.631937,pharmacy,6953287386
32.539426,15.641524,pharmacy,4639366791
32.4813118,15.4221878,pharmacy,7066477131
32.4617332,15.7076991,pharmacy,6805782447
32.4608964,15.7123261,pharmacy,6805774049
32.4495184,15.711969,clinic,7040098683
32.4411888,15.6789379,pharmacy,7216111501
32.4386864,15.6791878,pharmacy,7216110701
32.4710617,15.6136875,pharmacy,7159902434
32.474765,15.6185966,pharmacy,6796376868
32.5320039,15.6405849,pharmacy,6845382047
32.5328772,15.6412542,pharmacy,4269546095
32.5326881,15.6415625,pharmacy,6959937585
32.5314553,15.6414958,pharmacy,2276619967
32.5313778,15.6430291,pharmacy,7023083918
32.5311087,15.6482498,clinic,4360456990
32.5310072,15.6434483,pharmacy,2276618632
32.5296417,15.6412859,pharmacy,6885677442
32.52985,15.641278,pharmacy,4639386289
26.1269467,11.4495777,clinic,8099757318
26.1439435,11.4655822,clinic,7441946886
26.1297044,11.4632403,doctors,7445161590
26.1285951,11.4629704,pharmacy,7452472287
26.1267769,11.4627705,clinic,7431203485
26.1300517,11.4620079,pharmacy,7445161591
26.1360309,11.4515617,clinic,7431170987
26.1368997,11.4426796,pharmacy,4942614324
30.6457628,12.7132816,clinic,7176343185
30.6451434,12.7318985,clinic,7176343186
32.6055718,15.6064852,hospital,7905516324
32.5598913,15.5941787,pharmacy,4628040789
32.6386303,15.607558,pharmacy,6832066739
32.634107,15.5913924,pharmacy,6832067298
32.6066603,15.5975166,pharmacy,4632983522
32.5313512,15.6425617,pharmacy,6959922619
32.5598077,15.6232636,pharmacy,6854854024
32.6094882,15.6118596,pharmacy,4646421992
32.536525,15.5913029,pharmacy,5236889821
32.5236265,15.5818302,pharmacy,3147187181
32.5756006,15.5835805,pharmacy,4634742417
32.5826874,15.5653124,pharmacy,7401809070
32.5724407,15.5762581,dentist,7235131088
32.5287052,15.5834131,pharmacy,7962478886
32.560936,15.6083126,pharmacy,7305875786
32.5052782,15.6965033,pharmacy,6795861204
32.5047317,15.6821571,pharmacy,7834793816
32.5670624,15.6603127,pharmacy,6877159915
32.529485,15.6248315,pharmacy,6051380743
32.5976989,15.6144252,pharmacy,6942366897
32.5727843,15.6356104,pharmacy,6855036183
32.5723365,15.5972839,clinic,6799943280
32.5524368,15.4893122,hospital,7082873498
32.5740144,15.5534417,pharmacy,7905631825
32.5901038,15.5221964,pharmacy,6833683138
32.5569071,15.5366721,pharmacy,6833676089
32.6217678,15.6190235,pharmacy,6824555234
32.6301527,15.6254856,pharmacy,6832110553
32.553976,15.7002623,clinic,4105134189
32.5575573,15.705636,pharmacy,6953352871
32.5422744,15.6800044,pharmacy,4757640529
32.532843,15.6558922,pharmacy,6894943360
32.5511856,15.6723127,pharmacy,6953343696
32.5245628,15.6414375,pharmacy,6949043294
32.6018451,13.5077615,clinic,4456477986
32.5076866,15.5155621,pharmacy,7005492490
32.5682126,15.5034227,pharmacy,4548458926
32.5748138,15.5429373,pharmacy,6985121098
32.5203133,15.5280628,pharmacy,7010761323
32.5204391,15.5224371,pharmacy,7005509650
32.5719034,15.5511837,pharmacy,4633294691
32.5798111,15.5591879,pharmacy,7366388484
32.5389366,15.5478125,pharmacy,7013183945
32.5391884,15.5494375,clinic,7013195687
32.5390625,15.5499372,pharmacy,7013198828
32.5356865,15.5510626,pharmacy,7013205291
32.5318108,15.5504379,pharmacy,7013209528
32.5166893,15.5263128,pharmacy,7004901303
32.6153654,15.6090329,clinic,7039439576
32.6232785,15.6095178,pharmacy,4621414089
32.6288247,15.617945,pharmacy,6832066127
32.6185177,15.6106813,pharmacy,4634742411
32.949095,14.1527973,hospital,10018992646
37.2174472,19.6090493,hospital,3364254260
33.2990696,14.7381748,pharmacy,6918292079
33.297938,14.7380502,pharmacy,6918292080
33.300871,14.735891,pharmacy,6918289009
32.5523109,15.4904375,pharmacy,7088870502
32.5433121,15.4531879,pharmacy,7079635519
32.507061,15.4605627,pharmacy,7034426511
32.5766703,15.5173834,pharmacy,6833683141
32.5688689,15.532967,dentist,4548524490
32.5014224,15.475292,pharmacy,8021736235
30.3946692,19.7112135,hospital,8490989617
29.4505149,14.167514,clinic,8118572717
36.3640135,15.4540904,hospital,5699815813
32.5539084,15.4851427,pharmacy,8043823897
32.532167,15.5390143,hospital,9980015717
32.578207,15.5146927,pharmacy,8041991750
32.4959655,15.4652053,pharmacy,8035607590
32.494564,15.4817659,pharmacy,8021644768
32.6211872,15.6179613,pharmacy,7006479229
32.5411873,15.6535625,pharmacy,6959962551
32.5150362,15.6035711,pharmacy,6013248819
32.4847622,15.4805494,unknown,8018298465
36.3947567,15.4549575,hospital,2278054522
32.5794373,15.6019373,pharmacy,7305870749
32.5601135,15.6233101,clinic,6854853376
32.6262688,15.5975085,pharmacy,6812382591
32.6096921,15.6309214,pharmacy,6824680820
32.620585,15.6122514,pharmacy,6824557243
32.5305741,15.5855697,pharmacy,4331008812
32.5236893,15.5814371,pharmacy,7120218403
36.3980933,15.4570463,pharmacy,2278131237
32.4190731,15.6639477,hospital,7966428285
32.5669365,15.5766878,pharmacy,7947409108
32.5190469,15.5989623,pharmacy,7905631827
32.5640269,15.5767584,hospital,7947383658
32.5712828,15.6001912,clinic,7941440586
32.5353889,15.5691515,pharmacy,7922808885
32.5747207,15.5857524,dentist,5473498921
32.5579376,15.6051874,pharmacy,7305861694
32.5334486,15.6000743,pharmacy,7904462762
32.5716163,15.6045733,unknown,7904462757
32.5043916,15.6842485,pharmacy,7834793814
32.5048095,15.6819944,pharmacy,7834793817
32.5060313,15.6801003,pharmacy,7834793819
32.5058933,15.6794521,pharmacy,7834793820
32.5056555,15.6766146,pharmacy,7834793824
32.5355638,15.5681895,dentist,6515233186
32.5263138,15.5699377,pharmacy,7120206411
32.5355856,15.5677844,pharmacy,5614597306
32.5363675,15.5648659,pharmacy,5614597313
32.536343,15.563422,pharmacy,7702844585
32.5670624,15.5874376,hospital,7746409854
32.5703125,15.5960627,pharmacy,7736818103
32.562561,15.6080627,pharmacy,7294401650
26.1360324,11.4515413,clinic,7747655085
32.5733109,15.5884371,pharmacy,7746378066
32.5754356,15.6646872,pharmacy,7731203934
32.5715637,15.6650629,pharmacy,7731232007
32.5721893,15.7026873,pharmacy,7731215610
32.5674362,15.7550621,pharmacy,7730726418
32.5749359,15.7614374,pharmacy,7730801165
32.5739365,15.7613125,pharmacy,7730803689
32.578186,15.7509375,pharmacy,7730705302
32.567688,15.7321873,pharmacy,7726671435
32.5789375,15.7353125,pharmacy,7726723742
26.1480727,11.4583492,hospital,7706581286
32.4876763,15.6365153,pharmacy,6063601505
32.45893,15.6465973,pharmacy,6068904558
32.5608221,15.518825,pharmacy,6061209685
32.5634035,15.5062602,pharmacy,6055074902
32.5637833,15.5022537,pharmacy,6055111885
32.5633458,15.5047217,clinic,6055111888
32.4950322,15.532763,pharmacy,6055046593
32.4985384,15.5231374,pharmacy,6055046604
32.4979942,15.5190986,pharmacy,6055046608
32.4939353,15.5265158,pharmacy,6055046610
32.5284461,15.6259759,hospital,6052318911
32.4974667,15.5427181,pharmacy,6051360119
32.4844402,15.6166189,hospital,6063439354
32.4838107,15.5053962,pharmacy,6055320703
32.563372,15.5046325,pharmacy,6055074492
32.4944324,15.5361533,pharmacy,6054974775
32.5012177,15.5516791,pharmacy,6051352859
32.4992574,15.5469999,pharmacy,6051352864
32.5285628,15.6266972,pharmacy,6052324185
32.5007607,15.550452,pharmacy,6051352861
32.4999253,15.5485396,pharmacy,6051352863
32.4985057,15.5452453,pharmacy,6051352867
32.4963807,15.540364,pharmacy,6051373108
32.5277753,15.6249741,hospital,6051375565
32.5272734,15.6257605,hospital,6051402843
32.5277963,15.6246261,pharmacy,6051368394
32.569975,15.598512,pharmacy,6007517584
32.568692,15.5989679,pharmacy,6007540271
32.5662711,15.5994733,pharmacy,6007562375
32.5683697,15.5711161,pharmacy,6005172543
32.5235883,15.5827879,pharmacy,6008263423
32.5748208,15.5782741,pharmacy,6005195676
32.5636833,15.5801275,pharmacy,6000704804
32.5302461,15.6226674,pharmacy,6000773354
32.547805,15.5409475,pharmacy,5993457576
32.5563061,15.5318757,pharmacy,5993041135
32.5247722,15.6551384,pharmacy,5971954785
32.5682953,15.5809142,pharmacy,5998963932
32.550925,15.5314188,pharmacy,5993403996
32.5360152,15.6325368,pharmacy,5691668660
32.5270293,15.6262034,hospital,6877432444
32.5422459,15.5772174,hospital,9327486318
32.6120567,15.578619,pharmacy,6795034668
32.5768952,15.5724769,pharmacy,4634744514
32.5758104,15.5726736,clinic,4996935450
32.5703427,15.5961822,pharmacy,7294496064
32.5585318,15.5967225,pharmacy,6007676429
32.5678313,15.5957221,pharmacy,7736764080
26.1254655,11.4631048,hospital,7431203085
32.460186,15.5960627,pharmacy,7151275752
30.8067732,18.1698631,hospital,10773946205
30.419702,20.7487161,clinic,11924827669
32.4753113,15.6185627,pharmacy,7245944180
32.4661178,15.6069512,pharmacy,49224499
37.2160106,19.6198118,hospital,6009206186
32.4596484,15.5935856,pharmacy,7021326303
32.4316864,15.5593128,pharmacy,7129520704
33.9771134,17.7016016,hospital,12000256452
32.4844168,15.6173039,hospital,6063439353
32.4848481,15.6136204,hospital,7039337962
27.453068,9.9747232,clinic,11559712870
24.3270189,12.3662619,clinic,11551899841
32.488665,15.6438148,pharmacy,7023083911
32.4608451,15.646339,pharmacy,6068904556
32.6212614,15.6162204,pharmacy,6824534990
32.6118524,15.6276391,pharmacy,6824687155
32.4950081,15.6422526,pharmacy,8006760963
32.539242,15.5463988,pharmacy,10685003205
32.482415,15.6410736,hospital,7245677450
